id	entrezgene	genesymbol	nucleotidegi	ensemblgene	unigene	proteingi	go	BMDM_Trif-null_Unstimulated_0000___Female	BMDM_Trif-null_PAM3_0720_Poly-IC_0720_Male	BMDM_Trif-null_PAM3_0720_Poly-IC_0720_Female	BMDM_Trif-null_Leishmania-amazonensis_0720___Female	BMDM_Trif-null_Leishmania-amazonensis_0360___Female	BMDM_Trif-null_Leishmania-amazonensis_0060___Female	BMDM_MyD88-Trif-null_salmonella.wt_0720___Female	BMDM_MyD88-Trif-null_salmonella.wt_0480___Female	BMDM_MyD88-Trif-null_salmonella.wt_0240___Female	BMDM_MyD88-Trif-null_____Male	BMDM_MyD88-Trif-null_Poly-IC_1440___Male	BMDM_MyD88-Trif-null_Poly-IC_0720___Male	BMDM_MyD88-Trif-null_Poly-IC_0240___Male	BMDM_MyD88-Trif-null_MCMV_1440___Male	BMDM_MyD88-Trif-null_MCMV_0720___Male	BMDM_MyD88-Trif-null_MCMV_0240___Male	BMDM_IRF3-null_____Female	BMDM_IRF3-null_Poly-IC_0720___Female	BMDM_IRF3-null_PAM3_0720___Female	BMDM_IRF3-null_PAM3_0720_Poly-IC_0720_Female	BMDM_IRF3-null_LPS_0720___Female	BMDM_IRF1-null_____Male	BMDM_IRF1-null_____Female	BMDM_IRF1-null_Poly-IC_0720___Male	BMDM_IRF1-null_Poly-IC_0720___Female	BMDM_IRF1-null_Poly-IC_0240___Female	BMDM_IRF1-null_PAM3_0720___Male	BMDM_IRF1-null_PAM3_0720___Female	BMDM_IRF1-null_PAM3_0720_Poly-IC_0720_Male	BMDM_IRF1-null_PAM3_0720_Poly-IC_0720_Female	BMDM_IRF1-null_PAM3_0240___Female	BMDM_IRF1-null_PAM3_0240_Poly-IC_0240_Female	BMDM_IRF1-null_MCMV_0720___Male	BMDM_IRF1-null_LPS_0720___Male	BMDM_IRF1-null_LPS_0720___Female	BMDM_IRF1-null_LPS_0240___Female	BMDM_IRF1-null_Ifn-gamma_1020___Female	BMDM_IRF1-null_Ifn-gamma_1020_PAM3_0720_Female	BMDM_IRF1-null_Ifn-gamma_1020_CpG-B_0720_Female	BMDM_IRF1-null_Ifn-gamma_0720___Male	BMDM_IRF1-null_Ifn-gamma_0720___Female	BMDM_IRF1-null_Ifn-gamma_0540_PAM3_0240_Female	BMDM_IRF1-null_Ifn-gamma_0240___Female	BMDM_IFNAR1-null_____Female	BMDM_IFNAR1-null_Poly-IC_0720___Female	BMDM_IFNAR1-null_Poly-IC_0240___Female	BMDM_IFNAR1-null_PAM3_0720___Female	BMDM_IFNAR1-null_PAM3_0720_Poly-IC_0720_Female	BMDM_IFNAR1-null_PAM3_0240___Female	BMDM_IFNAR1-null_PAM3_0240_Poly-IC_0240_Female	BMDM_IFNAR1-null_LPS_0720___Female	BMDM_IFNAR1-null_LPS_0240___Female	BMDM_Dicer-fl/fl_____Male	BMDM_Dicer-fl/fl_LPS_0360___Male	BMDM_Dicer-fl/fl-LyszCre+/-_____Male	BMDM_Dicer-fl/fl-LyszCre+/-_Unstimulated_0000___Male	BMDM_Dicer-fl/fl-LyszCre+/-_LPS_0360___Male	BMDM_Dicer-fl/+-LyszCre+/-_____Male	BMDM_Dicer-fl/+-LyszCre+/-_Unstimulated_0000___Male	BMDM_Dicer-fl/+-LyszCre+/-_LPS_0360___Male	BMDM_Cebp/d-null_Unstimulated_0000___Female	BMDM_Cebp/d-null_Poly-IC_0720___Female	BMDM_Cebp/d-null_Poly-IC_0240___Female	BMDM_Cebp/d-null_PAM3_0720___Female	BMDM_Cebp/d-null_PAM3_0240___Female	BMDM_Cebp/d-null_PAM3_0060___Female	BMDM_Cebp/d-null_LPS_0720___Female	BMDM_Cebp/d-null_LPS_0240___Female	BMDM_Cebp/d-null_LPS_0060___Female	BMDM_CD200-null_Unstimulated_0000___Female	BMDM_CD200-null_Leishmania-major_0360___Female	BMDM_CD200-null_Leishmania-major_0060___Female	BMDM_CD200-null_Leishmania-amazonensis_0360___Female	BMDM_CD200-null_Leishmania-amazonensis_0060___Female	BMDM_Bl6_salmonella.wt_0720___Female	BMDM_Bl6_salmonella.wt_0480___Female	BMDM_Bl6_salmonella.wt_0240___Female	BMDM_Bl6_____Male	BMDM_Bl6_Unstimulated_0240___Female	BMDM_Bl6_Unstimulated_0000___Male	BMDM_Bl6_Unstimulated_0000___Female	BMDM_Bl6_Poly-IC_1440___Male	BMDM_Bl6_Poly-IC_0720___Male	BMDM_Bl6_Poly-IC_0720___Female	BMDM_Bl6_Poly-IC_0240___Male	BMDM_Bl6_Poly-IC_0240___Female	BMDM_Bl6_PR8-influenza_0720___Female	BMDM_Bl6_PAM3_0720___Female	BMDM_Bl6_PAM3_0720_Poly-IC_0720_Female	BMDM_Bl6_PAM3_0240___Female	BMDM_Bl6_PAM3_0240_Poly-IC_0240_Female	BMDM_Bl6_PAM3_0060___Female	BMDM_Bl6_MCMV_1440___Male	BMDM_Bl6_MCMV_0720___Male	BMDM_Bl6_MCMV_0240___Male	BMDM_Bl6_Listeria_0720___Female	BMDM_Bl6_Listeria_0480___Female	BMDM_Bl6_Listeria_0240___Female	BMDM_Bl6_Leishmania-major_0360___Female	BMDM_Bl6_Leishmania-major_0060___Female	BMDM_Bl6_Leishmania-amazonensis_0720___Male	BMDM_Bl6_Leishmania-amazonensis_0360___Male	BMDM_Bl6_Leishmania-amazonensis_0360___Female	BMDM_Bl6_Leishmania-amazonensis_0060___Male	BMDM_Bl6_Leishmania-amazonensis_0060___Female	BMDM_Bl6_LPS_0720___Female	BMDM_Bl6_LPS_0240___Female	BMDM_Bl6_LPS_0180___Female	BMDM_Bl6_LPS_0120___Female	BMDM_Bl6_LPS_0060___Female	BMDM_Bl6_Ifn-gamma_1440___Female	BMDM_Bl6_Ifn-gamma_1440_Estradiol_1440_Female	BMDM_Bl6_Ifn-gamma_1020___Female	BMDM_Bl6_Ifn-gamma_1020_PAM3_0720_Female	BMDM_Bl6_Ifn-gamma_1020_CpG-B_0720_Female	BMDM_Bl6_Ifn-gamma_0720___Male	BMDM_Bl6_Ifn-gamma_0720___Female	BMDM_Bl6_Ifn-gamma_0540_PAM3_0240_Female	BMDM_Bl6_Ifn-gamma_0240___Female	BMDM_Bl6_Ifn-beta_1440___Female	BMDM_Bl6_Harlan-Substance-A_1440___Female	BMDM_Bl6_Harlan-Substance-A_1080___Female	BMDM_Bl6_Harlan-Substance-A_0720___Female	BMDM_Bl6_Harlan-Substance-A_0480___Female	BMDM_Bl6_Harlan-Substance-A_0360___Female	BMDM_Bl6_Harlan-Substance-A_0240___Female	BMDM_Bl6_FliCProfect_0720___Female	BMDM_Bl6_FliCProfect_0240___Female	BMDM_Bl6_FlgEProfect_0720___Female	BMDM_Bl6_FlgEProfect_0240___Female	BMDM_Bl6_EtOH_1440___Female	BMDM_Bl6_Estradiol_1440___Female	BMDM_Bl6_Estradiol_1440_Ifn-gamma_1440_Female
16598_at	16598	Klf2		ENSMUSG00000055148	Mm.26938	NP_032478	GO:0003676|GO:0003677|GO:0003700|GO:0005515|GO:0005622|GO:0005634|GO:0006350|GO:0006355|GO:0008270|GO:0030528|GO:0045941|GO:0046872	8.940070	8.818005	8.482172	8.689013	8.828821	9.368691	8.773335	8.723634	8.963117	8.370062	8.550996	8.328009	8.148252	8.298857	8.120065	7.900879	8.927387	8.547328	8.407172	8.239090	8.331814	9.293353	8.380773	8.953418	8.236734	8.169805	8.433409	8.130329	8.740130	8.283034	8.423165	8.197248	8.593202	9.152566	8.451838	8.269533	9.381552	8.340723	8.811975	9.190733	8.916079	8.492807	8.858082	9.430929	9.501703	8.659022	8.563474	8.175599	7.951052	8.209877	9.010907	7.978371	8.727843	8.513002	8.962185	8.940344	8.729050	8.883497	9.044082	8.528824	8.848550	9.003391	8.622491	8.072182	7.980662	8.744965	8.197206	7.875289	9.346315	8.609165	8.526645	7.977693	8.211939	8.227549	8.501281	8.089381	8.216870	8.806480	8.428603	8.693892	8.473709	8.434567	8.325104	7.921951	7.812470	7.844594	8.212651	7.946707	8.525063	7.832754	8.159405	8.525839	7.962413	8.254324	7.930101	8.344527	8.253369	8.293019	8.162675	8.431507	8.764345	8.209339	7.964523	9.247425	8.313378	8.129859	7.818715	8.111081	8.134027	8.701984	8.439290	8.666245	9.011858	8.114809	7.938085	9.674616	9.425048	8.394003	9.097602	7.641652	8.666484	8.981591	9.075203	8.814733	8.370368	8.192410	8.418935	8.377948	8.899099	8.340243	8.303671	8.379433	8.410059
16600_at	16600	Klf4		ENSMUSG00000003032	Mm.4325	NP_034767	GO:0003676|GO:0003677|GO:0003700|GO:0005622|GO:0005634|GO:0006350|GO:0006355|GO:0008270|GO:0008285|GO:0009913|GO:0016564|GO:0019827|GO:0030154|GO:0031077|GO:0043565|GO:0045892|GO:0045944|GO:0046872|GO:0048730	8.309781	8.857588	8.562870	8.406296	7.691227	9.093435	8.438919	8.219101	8.534864	7.290877	8.112944	8.408706	7.501300	8.843991	9.594369	8.345346	8.704302	9.950064	8.410792	8.643279	8.545092	9.210260	7.973618	9.395865	8.650334	8.148138	8.488537	8.167357	8.508244	8.200935	8.678188	8.460835	8.804893	8.631872	8.499356	8.377936	8.348231	8.068573	8.353410	8.127319	8.206673	8.545358	8.382883	8.477497	8.712268	8.017135	8.207490	7.970194	8.000206	7.995321	8.590244	7.870099	9.013536	8.790183	8.373870	8.834304	8.988433	9.021866	9.409477	8.731565	7.791367	7.762791	7.746521	7.899790	7.749849	8.092458	7.652536	7.782693	8.111046	8.794516	8.449897	7.977512	8.481776	8.576955	8.021669	7.911139	8.211864	7.513358	7.999089	8.135042	8.443051	9.202311	10.157101	9.865386	9.433118	8.903732	7.888283	7.729367	8.384922	7.869231	8.390946	7.669144	8.738317	9.475348	8.745158	8.356940	8.414329	8.086534	8.326290	8.532631	8.280618	7.841715	8.305716	9.228993	8.336836	8.199819	8.541161	8.625273	8.731317	8.273100	7.962647	8.107491	7.975208	8.691739	8.161885	8.514309	7.983671	8.602184	8.518322	9.144627	8.277136	8.562548	8.551090	8.727891	8.125191	7.937171	7.986012	8.184605	8.712463	8.481756	8.108617	7.905504	7.690883
16658_at	16658	Mafb		ENSMUSG00000074622	Mm.330745	NP_034788	GO:0003677|GO:0003700|GO:0005515|GO:0005634|GO:0005667|GO:0006350|GO:0006355|GO:0006357|GO:0007379|GO:0007585|GO:0021571|GO:0021572|GO:0035284|GO:0042472|GO:0043565|GO:0045944|GO:0046983	10.981852	9.544037	9.339647	11.049889	9.485914	10.882009	10.646282	10.624199	10.627394	9.614535	10.387693	10.230296	9.257490	10.754078	9.671057	8.458483	9.716765	9.596396	9.779738	9.561834	9.623642	10.151066	9.957631	9.604636	9.034266	8.661076	8.622991	8.690727	9.347819	9.240023	8.205098	9.365947	9.751231	10.111612	9.829182	8.842735	9.783155	8.326041	8.664079	8.823604	9.917037	8.342705	9.931321	10.012405	10.402641	9.294041	9.511723	9.762549	7.967400	7.955511	10.070407	8.048292	9.635213	8.648839	9.633735	10.441838	9.035712	9.733989	10.569181	9.310937	10.501948	10.255022	9.718359	9.429815	8.316064	9.741864	10.179170	8.865894	9.804784	10.030610	9.564593	9.405642	10.181663	10.450667	10.320410	9.912244	8.312531	9.657936	9.408177	10.778037	10.172713	10.636374	10.220697	9.854568	8.592570	8.543007	6.730675	9.075576	9.368360	8.370008	8.810890	9.204914	10.269142	10.191490	8.475570	9.204640	9.612646	9.952948	9.427183	8.871872	11.142412	8.505550	9.848187	11.086557	10.469647	9.698649	8.481323	8.542632	9.135841	9.171010	10.861415	10.774278	10.151569	8.579016	8.260626	10.256433	10.156047	7.908077	10.126407	10.346159	9.992987	9.933043	9.935406	9.788930	10.058263	9.466617	10.662950	9.871102	10.836687	9.612905	9.532560	9.755366	10.744070
16764_at	16764	Aff3		ENSMUSG00000037138	Mm.336679	NP_034808|XP_001477343|XP_001478067	GO:0003677|GO:0003700|GO:0005634|GO:0006350|GO:0006355	5.826326	5.901348	6.273829	5.695039	6.217803	5.746718	5.925175	5.762984	5.825505	5.517859	5.777455	5.737187	5.690313	5.841438	5.962443	5.941348	5.946040	6.296240	5.852377	6.084199	6.077644	6.486635	5.749729	6.567576	6.242736	6.077895	5.973878	5.855802	6.340405	6.006754	6.439272	6.058801	6.120502	6.298960	6.077309	5.956082	6.155291	6.028753	6.507911	6.157356	6.067587	6.268398	5.957907	6.066409	6.513733	5.731789	6.092013	5.907747	5.852962	6.083575	6.310450	5.883384	6.148654	6.186189	5.863737	5.810822	6.408139	6.064071	5.722759	6.224923	5.701499	5.829500	5.586533	5.868959	5.951027	5.795885	5.793078	5.853153	5.905279	6.145398	6.311427	5.762037	6.289933	5.932214	6.027896	6.039365	6.033836	5.504178	5.842925	5.958897	5.840273	5.747790	5.680165	6.148993	5.822899	5.832712	7.273458	5.704073	5.988109	5.929644	6.032870	5.628838	5.653027	5.846210	5.444498	6.142922	6.102132	5.854940	5.901868	6.139904	5.851837	6.208022	6.069647	6.031486	6.134421	6.108672	5.931256	6.051581	5.882354	5.775973	5.749515	5.953455	5.893068	5.993442	5.970714	6.262277	6.043782	6.338240	6.078780	5.751441	5.855702	5.904655	5.923471	6.053734	5.685943	5.732463	5.926242	5.906513	6.154551	5.803259	5.812676	5.660273	5.729167
16814_at	16814	Lbx1		ENSMUSG00000025216	Mm.116815	NP_034821	GO:0001947|GO:0003677|GO:0003700|GO:0005515|GO:0005634|GO:0005667|GO:0006350|GO:0006355|GO:0007275|GO:0007399|GO:0007519|GO:0008285|GO:0030154|GO:0043565|GO:0045449|GO:0045665|GO:0048663|GO:0048664	6.403680	6.512320	6.975272	6.376230	6.240545	6.266839	6.524008	6.237448	6.250099	5.628821	5.530205	6.554026	6.258631	6.135835	6.176063	6.369878	6.145290	6.634003	6.449297	6.266029	6.402693	6.552776	6.105588	7.321384	6.683702	6.829713	6.806575	6.833709	6.830374	6.181804	7.108120	6.505050	6.632459	6.303668	6.864718	6.634955	6.526851	6.502521	6.974674	6.286838	6.412654	6.544639	6.256422	6.109722	6.955495	6.456225	6.266309	5.894507	6.439209	6.290735	7.002664	6.223032	7.334964	6.594538	6.065115	6.122800	7.118179	6.601575	6.282962	6.442736	6.379376	6.497738	5.694346	6.461089	6.370257	5.658756	6.260452	6.228369	5.861873	6.914133	6.476408	6.150649	7.031509	6.160625	6.403764	6.658768	6.729075	6.045470	6.012151	6.413980	6.468338	6.077047	6.295479	6.261321	6.233763	5.848723	4.860042	6.204275	6.622810	6.660837	6.365874	5.980012	5.813303	6.281284	5.965097	6.607276	6.339069	6.144682	5.869086	6.511754	6.031691	6.606188	6.509273	6.493646	6.395507	6.634258	6.463403	6.801903	6.405155	6.165828	5.999975	6.665093	5.802331	6.020648	6.622029	6.750899	6.447754	6.360098	6.396240	6.239830	6.526989	6.463346	6.428988	6.769233	5.779494	5.912333	6.282120	6.142611	6.229465	5.906719	6.317665	6.234347	6.267481
16815_at	16815	Lbx2		ENSMUSG00000034968	Mm.20359	NP_034822	GO:0003674|GO:0003677|GO:0003700|GO:0005575|GO:0005634|GO:0006350|GO:0006355|GO:0008150|GO:0043565|GO:0045449	6.097307	6.173182	6.692209	5.868781	5.793016	6.173182	6.304038	6.026290	6.098969	6.098108	6.064178	5.966937	5.963814	6.158630	6.200980	6.219616	6.551927	6.533582	6.240103	6.476375	6.319003	7.216956	6.087430	6.923861	6.389743	6.092421	5.978704	6.088226	6.554109	5.994568	6.231535	5.980736	6.330642	6.999565	6.215716	5.978225	6.723429	6.172969	6.735001	6.073335	6.225769	6.432818	6.097895	6.209558	6.606660	5.865238	6.163647	5.869607	6.111336	6.243720	6.514645	6.088267	6.360024	6.116253	6.094152	6.220681	6.649228	6.532326	6.011048	6.441208	5.860153	6.270828	5.962319	6.284383	6.206246	5.909724	5.861773	5.766404	6.039257	6.455532	6.271982	5.929944	6.420889	6.005270	6.258719	5.991717	6.287596	5.631248	6.065346	5.922678	6.129609	6.018008	6.359152	6.101104	6.171614	5.701502	6.106165	5.805562	6.673131	5.977802	6.344272	6.017786	5.689246	6.172914	5.880472	5.766798	6.312810	5.984978	6.125910	6.369370	5.648259	6.541121	6.197671	6.190838	6.252882	6.305401	6.217628	6.363784	6.001501	5.890813	6.160065	6.173497	6.020090	6.036938	6.014337	6.404363	6.326869	6.424585	6.138033	6.332939	6.399184	6.253370	6.295244	6.624344	6.068046	5.991910	6.295131	6.250531	6.715117	6.013321	6.246240	6.196515	5.921238
16842_at	16842	Lef1		ENSMUSG00000027985	Mm.255219	NP_034833	GO:0000122|GO:0001756|GO:0001890|GO:0003677|GO:0003682|GO:0003700|GO:0003705|GO:0005515|GO:0005634|GO:0005667|GO:0005737|GO:0006350|GO:0006355|GO:0006357|GO:0008301|GO:0016055|GO:0016563|GO:0021542|GO:0021766|GO:0030111|GO:0030326|GO:0030879|GO:0042475|GO:0045843|GO:0045893|GO:0045944|GO:0048341|GO:0048468	6.071308	6.266003	6.406248	5.974675	6.216222	5.992493	6.053383	5.928577	6.027429	5.728574	5.869880	5.925323	5.778345	5.952236	6.036819	6.005382	6.077222	6.447139	6.007958	6.160138	6.217848	6.764817	5.854726	6.871974	6.508220	6.231509	6.306903	6.157175	6.448251	6.116905	6.572320	6.280870	6.214766	6.529409	6.287429	6.371227	6.409902	6.191361	6.795674	6.064606	6.090518	6.487211	6.079966	6.236342	6.878929	5.982108	6.375299	6.069536	6.045510	6.285345	6.446513	5.963416	6.353548	6.488594	6.106438	5.896015	6.552129	6.484604	5.814022	6.438611	5.829421	5.983843	5.724005	6.060332	6.035862	5.902885	5.769490	5.855014	5.877334	6.428595	6.173280	5.879738	6.503222	6.154500	6.275532	6.244194	6.179713	5.634390	5.936114	6.215905	6.158615	5.840871	6.051101	6.126860	5.949218	5.917402	6.295190	5.895930	6.005444	5.984445	6.113079	5.814751	5.763326	6.036756	5.705105	6.177579	6.249697	5.973925	6.160996	6.224774	5.970967	6.073898	6.099881	6.147708	6.550349	6.072529	6.121665	6.185384	6.103600	5.804950	5.938785	5.911025	5.849309	6.152491	5.997724	6.193883	6.238412	6.449116	6.209540	5.983251	5.977823	6.197753	6.013058	6.320861	5.888153	5.760618	6.078055	5.972084	6.335098	6.007330	6.191500	5.949671	5.851503
16847_at	16847	Lepr		ENSMUSG00000057722	Mm.259282	NP_001116371|NP_034834|NP_666258	GO:0004872|GO:0004888|GO:0004896|GO:0005515|GO:0005576|GO:0005615|GO:0005887|GO:0007165|GO:0008203|GO:0016020|GO:0016021|GO:0019222|GO:0051346	4.736027	4.931213	4.736620	4.539763	4.710071	4.605193	4.581284	4.428430	4.699065	4.421638	4.509203	4.594907	4.454976	4.605929	4.899068	4.702510	4.641894	4.796997	4.647148	4.851732	4.708950	5.213670	4.611033	5.313692	4.852259	4.788959	4.866155	4.772243	4.821445	4.621204	5.156369	4.768221	4.692872	5.119441	4.783749	4.876003	4.866362	4.776996	5.330194	4.800995	4.723500	4.909798	4.740440	4.671947	5.218816	4.594421	4.901391	4.768816	4.586231	4.638928	4.930399	4.657323	4.840526	4.892446	4.578975	4.532646	4.990531	4.717513	4.580994	4.941722	4.503350	4.583047	4.485980	4.715639	4.640293	4.661755	4.581083	4.506697	4.511670	4.863777	4.886216	4.578180	4.975608	4.626517	4.878274	4.648315	4.689449	4.557293	4.753865	4.629961	4.688425	4.556905	4.615117	4.796403	4.659253	4.667606	8.762871	4.547079	4.631556	4.633975	4.768596	4.626982	4.541068	4.745311	4.707461	4.683332	4.771122	4.623515	4.757093	4.781923	4.614173	4.806533	4.672137	4.781763	4.782293	4.803140	4.797871	4.709144	4.726890	4.664707	4.538381	4.615064	4.695739	4.734268	4.838106	4.895374	4.748231	4.761795	4.720200	4.539004	4.620764	4.790330	4.773483	4.828696	4.564490	4.523120	4.748817	4.704434	5.072579	4.624090	4.752998	4.607631	4.481813
16869_at	16869	Lhx1		ENSMUSG00000018698	Mm.4965	NP_032524	GO:0001655|GO:0001657|GO:0001702|GO:0001705|GO:0001706|GO:0001822|GO:0003677|GO:0003700|GO:0005515|GO:0005634|GO:0006350|GO:0006355|GO:0007267|GO:0007275|GO:0007389|GO:0007399|GO:0008270|GO:0009653|GO:0009791|GO:0009952|GO:0009953|GO:0021549|GO:0021702|GO:0021937|GO:0030154|GO:0043565|GO:0045449|GO:0046872|GO:0048646	5.289939	5.599542	5.682551	5.341431	5.042867	5.520399	5.297171	5.142484	5.059713	4.724355	5.385228	5.003528	4.826598	5.309984	5.072743	5.379561	5.254689	5.567314	5.378163	5.450668	5.482696	6.153924	4.956467	5.906024	5.580430	5.218045	5.566766	5.369873	6.030630	5.412772	5.906258	5.374903	5.511982	5.650019	5.502815	5.679998	5.394954	5.417843	6.072885	5.833473	5.072677	5.706791	5.532764	5.510568	5.887745	5.271106	5.600460	5.267198	5.448158	5.587013	5.453270	5.445453	5.487882	5.743544	5.240772	5.248232	5.637083	5.503866	5.124179	5.401829	4.859302	5.182757	5.051475	5.319864	5.347820	5.193632	5.202695	5.087903	5.170166	5.659736	5.478244	5.205894	5.598189	5.345760	5.394952	5.113112	5.183357	4.800044	5.067231	5.251249	5.378890	5.056120	5.404201	5.052360	5.132631	5.017605	4.874845	5.026291	5.530916	5.229844	5.507236	4.905619	4.683313	5.185646	5.021733	5.362951	5.496226	5.224135	5.382087	5.513070	5.455731	5.418461	5.574402	5.751323	5.557308	5.449932	5.162189	5.446201	5.418404	5.012303	4.948259	5.208068	5.338294	5.475332	5.376594	5.888959	5.552451	5.690191	5.228430	4.928728	5.288999	5.400484	5.119709	5.025503	5.079540	4.996843	5.327516	5.519786	5.649563	5.086466	5.191628	5.108601	5.083420
16870_at	16870	Lhx2		ENSMUSG00000000247	Mm.142856	NP_034840	GO:0003677|GO:0003700|GO:0005634|GO:0006350|GO:0006355|GO:0007399|GO:0007420|GO:0007498|GO:0008270|GO:0009953|GO:0021537|GO:0030182|GO:0043565|GO:0045449|GO:0046872	6.872696	9.758738	10.286362	6.904556	7.095697	6.811505	7.117445	6.978391	6.875814	6.643236	7.664886	9.945388	7.996335	8.407215	9.836019	9.906315	6.876789	8.412564	6.897106	7.816929	6.922393	7.716912	6.821008	9.151837	9.177965	9.041111	7.096676	7.044166	8.884319	9.331069	7.609278	10.076957	9.014008	8.952825	8.801882	9.277874	8.198175	7.872913	8.121221	9.154752	7.903706	8.485330	8.830733	7.444790	7.555173	6.975130	7.196927	6.856098	7.234134	7.580927	7.076614	7.508081	7.255616	10.360371	6.935654	6.868024	10.234599	7.155314	6.700573	10.667540	6.823313	6.814250	6.943731	7.019983	7.210601	7.105538	8.543126	10.316764	6.870440	7.116667	7.726793	6.953080	7.154970	6.914364	7.597979	8.301188	9.611662	6.871002	7.073163	6.803892	7.199379	8.414759	10.305436	10.340449	10.975919	11.028569	6.502695	6.795578	9.799542	7.390423	9.963226	6.992308	8.389322	10.314808	10.733349	8.045531	8.006297	6.816986	7.140354	8.150710	6.764108	7.678369	7.400177	7.035113	7.155033	9.811364	10.770142	7.482800	7.290018	7.037202	7.528713	7.204579	7.502893	8.652255	8.302059	8.737152	7.736130	8.901914	8.445834	9.447042	6.918284	6.933381	6.927204	7.206142	7.002025	7.001990	9.148877	8.162524	9.787179	9.564163	6.838840	6.902001	7.233649
16871_at	16871	Lhx3		ENSMUSG00000026934	Mm.386765	NP_001034742	GO:0003677|GO:0003700|GO:0005634|GO:0006350|GO:0006355|GO:0008045|GO:0008270|GO:0021526|GO:0043565|GO:0045449|GO:0046872	6.784891	7.180800	7.506575	6.788674	6.776807	6.724407	6.942738	6.757917	7.118354	6.427968	6.720130	6.673406	6.576322	6.978087	6.739561	7.120774	7.254019	7.298733	6.989154	7.337446	7.074325	8.040371	6.694969	7.674547	7.289968	7.047237	7.151800	7.006146	7.246643	6.926910	7.409961	6.955427	7.164452	7.372112	6.937666	7.260716	7.494638	7.259191	7.772244	7.205543	7.110438	7.470084	7.127622	7.082488	7.727429	6.875872	7.200825	6.848928	6.996369	7.174131	7.287132	7.021754	7.223970	7.513901	7.051703	6.855847	7.551135	7.228794	6.625206	7.433237	6.790778	6.680511	6.573820	7.008891	6.847236	6.642773	6.717727	6.667022	6.755415	7.303482	7.376563	6.739047	7.343920	6.835245	6.947108	6.963994	6.862064	6.470014	6.745718	6.972061	6.993248	6.522312	6.698201	6.986452	6.832999	6.712784	6.137650	6.445319	7.263855	6.784280	7.099491	6.461051	6.401440	6.937996	6.198219	7.012402	7.076167	6.807862	6.959907	7.389162	6.788818	7.117318	7.033664	7.070871	7.558557	6.837648	6.901339	7.064588	6.944591	6.655979	6.736999	6.913988	7.038867	7.194502	6.947198	7.041195	7.141746	7.424135	7.033363	6.594498	7.137236	6.831457	7.081980	7.654637	6.750886	6.701553	6.857662	6.595729	7.333650	7.039218	6.669853	6.680324	6.663567
16872_at	16872	Lhx4		ENSMUSG00000026468	Mm.103624	NP_034842	GO:0003677|GO:0003700|GO:0005634|GO:0006350|GO:0006355|GO:0006916|GO:0008045|GO:0008270|GO:0009887|GO:0021526|GO:0043565|GO:0045449|GO:0046872	6.211761	6.344592	6.576531	6.137421	6.259444	6.120358	6.361778	6.094346	6.226497	5.707634	6.066236	5.985123	6.136933	6.100214	6.174614	6.243197	6.164820	6.631863	6.254688	6.515484	6.540466	7.184767	6.325428	7.096019	6.559035	6.317598	6.560298	6.459049	6.775715	6.376809	6.832178	6.594316	6.406663	6.838842	6.529558	6.477956	6.564651	6.443954	7.108512	6.340265	6.330906	6.633699	6.258207	6.189825	7.037403	6.089507	6.732497	6.299979	6.135757	6.379207	6.751361	6.231757	6.451382	6.460548	6.289247	6.234632	6.499160	6.306795	6.152488	6.568519	6.164374	6.245717	6.030197	6.323638	6.304558	6.043972	6.218533	6.062337	6.040504	6.328233	6.278401	6.033926	6.205299	6.246854	6.608160	6.462121	6.427625	5.864903	6.234074	6.405959	6.194424	6.041293	6.263792	6.543330	6.209668	6.043260	5.846825	6.284036	6.216710	6.158888	6.396624	6.290253	5.975788	6.319059	6.089848	6.583574	6.462469	6.195855	6.163792	6.492176	6.301479	6.570607	6.249671	6.193132	6.399513	6.327649	6.308635	6.316493	6.331548	6.068859	6.361515	6.257919	6.360383	6.223449	6.297649	6.315083	6.324181	6.593022	6.377914	6.234083	6.338349	6.308112	6.142640	6.097572	6.095008	6.084172	6.291271	6.250913	6.504549	6.381106	6.279966	6.182300	6.267606
